id_reporte,fecha_reporte,año,entidad_federativa,alcaldia_municipio,tipo_reporte,tipo_animal,genero_animal,genero_reportante,edad_reportante_rango,instancia_atiende,estatus_atencion,medio_denuncia
MX-MA-01137,03/11/2025,2025,Ciudad de México,Iztapalapa,Peleas clandestinas,Fauna silvestre,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Presencial
MX-MA-01138,18/09/2023,2023,Hidalgo,Municipio 11,Abandono,Perro,Macho,Hombre,41-50,PROFEPA,Concluido sin infracción,Teléfono
MX-MA-01139,11/03/2022,2022,Ciudad de México,Iztacalco,Falta de atención veterinaria,Ave de corral,Hembra,Mujer,41-50,PROFEPA,Canalizado,Presencial
MX-MA-01140,05/02/2023,2023,Ciudad de México,Azcapotzalco,Falta de atención veterinaria,Perro,Hembra,Mujer,21-30,PROFEPA,Canalizado,Teléfono
MX-MA-01141,21/05/2024,2024,Jalisco,Municipio 15,Criadero clandestino,Perro,Macho,Mujer,60+,PAOT,Animal resguardado,Correo electrónico
MX-MA-01142,01/08/2022,2022,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-01143,23/06/2024,2024,Ciudad de México,Azcapotzalco,Agresión física,Perro,Macho,Mujer,51-60,Fiscalía General de Justicia,Canalizado,Teléfono
MX-MA-01144,17/09/2023,2023,Ciudad de México,Venustiano Carranza,Agresión física,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-01145,17/05/2021,2021,Ciudad de México,Tlalpan,Hacinamiento,Perro,No especificado,Mujer,60+,PROFEPA,En investigación,Teléfono
MX-MA-01146,02/01/2025,2025,Ciudad de México,Venustiano Carranza,Abandono,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Recibido,Redes sociales
MX-MA-01147,24/05/2024,2024,Hidalgo,Municipio 1,Abandono,Conejo,Macho,Mujer,51-60,Consejo Ciudadano,En investigación,Presencial
MX-MA-01148,02/06/2023,2023,Ciudad de México,Tlalpan,Falta de alimento,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Canalizado,Chat
MX-MA-01149,28/10/2025,2025,Ciudad de México,Iztacalco,Maltrato en azotea,Perro,Hembra,Mujer,31-40,Fiscalía General de Justicia,Recibido,Redes sociales
MX-MA-01150,24/10/2025,2025,Ciudad de México,Tlalpan,Agresión física,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,Con sanción,Redes sociales
MX-MA-01151,03/12/2024,2024,Guanajuato,Municipio 13,Agresión física,Perro,Macho,Hombre,51-60,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01152,07/09/2024,2024,Ciudad de México,Tlalpan,Abandono,Perro,Macho,Mujer,21-30,PAOT,Canalizado,Teléfono
MX-MA-01153,17/03/2024,2024,Hidalgo,Municipio 8,Agresión física,Perro,Hembra,Mujer,60+,PAOT,Recibido,Teléfono
MX-MA-01154,16/08/2024,2024,Ciudad de México,Coyoacán,Hacinamiento,Perro,Macho,Mujer,60+,PAOT,En investigación,Teléfono
MX-MA-01155,03/10/2023,2023,Puebla,Municipio 1,Animal amarrado,Perro,Macho,Mujer,21-30,Consejo Ciudadano,Con sanción,Teléfono
MX-MA-01156,04/09/2024,2024,Jalisco,Municipio 5,Abandono,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-01157,26/06/2021,2021,Ciudad de México,Benito Juárez,Hacinamiento,Perro,Hembra,Mujer,31-40,PAOT,Animal resguardado,Teléfono
MX-MA-01158,20/06/2025,2025,Yucatán,Municipio 6,Agresión física,Perro,Hembra,Hombre,31-40,PAOT,Animal resguardado,Teléfono
MX-MA-01159,10/10/2025,2025,Ciudad de México,Tlalpan,Agresión física,Perro,No especificado,Hombre,21-30,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-01160,06/10/2019,2019,Estado de México,Municipio 2,Otro,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01161,12/07/2024,2024,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Hembra,Mujer,41-50,PROFEPA,Con sanción,Chat
MX-MA-01162,22/08/2021,2021,Nuevo León,Municipio 3,Abandono,Gato,Macho,Mujer,31-40,PROFEPA,Animal resguardado,Chat
MX-MA-01163,14/06/2022,2022,Ciudad de México,Tlalpan,Falta de alimento,Perro,Hembra,Hombre,41-50,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01164,06/04/2024,2024,Guanajuato,Municipio 9,Hacinamiento,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-01165,24/12/2021,2021,Querétaro,Municipio 1,Hacinamiento,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,Con sanción,Teléfono
MX-MA-01166,02/05/2024,2024,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Macho,Hombre,18-20,PAOT,En investigación,Teléfono
MX-MA-01167,19/10/2024,2024,Ciudad de México,Benito Juárez,Maltrato en azotea,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01168,16/07/2023,2023,Ciudad de México,Benito Juárez,Agresión física,Perro,Macho,Hombre,31-40,PAOT,Con sanción,Teléfono
MX-MA-01169,30/04/2019,2019,Ciudad de México,Azcapotzalco,Agresión física,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01170,30/07/2021,2021,Ciudad de México,Gustavo A. Madero,Peleas clandestinas,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Recibido,Redes sociales
MX-MA-01171,23/01/2023,2023,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Hombre,31-40,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-01172,12/06/2025,2025,Ciudad de México,Tlalpan,Falta de alimento,Perro,No especificado,Mujer,60+,PAOT,Recibido,Chat
MX-MA-01173,31/08/2023,2023,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Macho,Mujer,31-40,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01174,28/12/2021,2021,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Hembra,Mujer,51-60,PAOT,Animal resguardado,Presencial
MX-MA-01175,15/07/2023,2023,Ciudad de México,Cuauhtémoc,Falta de alimento,Gato,Hembra,Hombre,18-20,PAOT,Recibido,Teléfono
MX-MA-01176,17/07/2023,2023,Ciudad de México,Iztapalapa,Animal amarrado,Perro,No especificado,Mujer,31-40,PAOT,En investigación,Redes sociales
MX-MA-01177,05/12/2024,2024,Ciudad de México,Coyoacán,Falta de alimento,Perro,Hembra,Mujer,60+,Consejo Ciudadano,En investigación,Redes sociales
MX-MA-01178,30/11/2021,2021,Ciudad de México,Iztacalco,Maltrato en azotea,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01179,18/03/2024,2024,Estado de México,Municipio 1,Hacinamiento,Perro,Macho,Mujer,21-30,PROFEPA,Canalizado,Teléfono
MX-MA-01180,11/09/2023,2023,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Macho,Mujer,31-40,Consejo Ciudadano,En investigación,Chat
MX-MA-01181,19/01/2025,2025,Hidalgo,Municipio 2,Falta de alimento,Perro,Macho,Mujer,21-30,PROFEPA,En investigación,Teléfono
MX-MA-01182,06/03/2022,2022,Guanajuato,Municipio 1,Peleas clandestinas,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01183,15/09/2023,2023,Jalisco,Municipio 3,Agresión física,Perro,Hembra,Hombre,51-60,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01184,30/10/2025,2025,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Macho,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01185,19/06/2021,2021,Ciudad de México,Tlalpan,Animal amarrado,Perro,Macho,Mujer,21-30,PROFEPA,Animal resguardado,Chat
MX-MA-01186,21/02/2025,2025,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Hembra,Hombre,60+,Brigada de Vigilancia Animal,Canalizado,Presencial
MX-MA-01187,13/08/2024,2024,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,Macho,Mujer,41-50,Consejo Ciudadano,Recibido,Teléfono
MX-MA-01188,21/02/2019,2019,Ciudad de México,Benito Juárez,Falta de alimento,Perro,Hembra,Hombre,31-40,Fiscalía General de Justicia,Concluido sin infracción,Presencial
MX-MA-01189,27/09/2021,2021,Hidalgo,Municipio 15,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Correo electrónico
MX-MA-01190,21/08/2024,2024,Ciudad de México,Venustiano Carranza,Agresión física,Perro,Hembra,Mujer,41-50,PAOT,Concluido sin infracción,Correo electrónico
MX-MA-01191,08/01/2019,2019,Ciudad de México,Azcapotzalco,Abandono,Perro,Hembra,Mujer,41-50,PROFEPA,En investigación,Presencial
MX-MA-01192,15/03/2023,2023,Ciudad de México,Azcapotzalco,Falta de atención veterinaria,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Teléfono
MX-MA-01193,29/07/2022,2022,Ciudad de México,Coyoacán,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,Con sanción,Teléfono
MX-MA-01194,02/12/2023,2023,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,Hembra,Mujer,21-30,Fiscalía General de Justicia,Animal resguardado,Chat
MX-MA-01195,21/03/2019,2019,Ciudad de México,Azcapotzalco,Hacinamiento,Fauna silvestre,Hembra,Hombre,51-60,PAOT,En investigación,Chat
MX-MA-01196,08/02/2025,2025,Estado de México,Municipio 6,Falta de atención veterinaria,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-01197,29/08/2025,2025,Ciudad de México,Iztapalapa,Otro,Perro,Macho,Mujer,21-30,Consejo Ciudadano,Canalizado,Correo electrónico
MX-MA-01198,16/05/2025,2025,Guanajuato,Municipio 7,Hacinamiento,Perro,Macho,Mujer,51-60,Consejo Ciudadano,Animal resguardado,Chat
MX-MA-01199,22/06/2024,2024,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Macho,No especificado,60+,PAOT,Animal resguardado,Teléfono
MX-MA-01200,16/11/2021,2021,Ciudad de México,Tlalpan,Hacinamiento,Perro,Hembra,Mujer,60+,PAOT,Recibido,Teléfono
MX-MA-01201,20/12/2024,2024,Ciudad de México,Iztapalapa,Otro,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01202,23/07/2019,2019,Estado de México,Municipio 11,Criadero clandestino,Fauna silvestre,Macho,Mujer,21-30,PAOT,Canalizado,Chat
MX-MA-01203,29/11/2019,2019,Hidalgo,Municipio 12,Animal amarrado,Perro,Macho,Mujer,31-40,PAOT,Recibido,Chat
MX-MA-01204,11/02/2021,2021,Ciudad de México,Álvaro Obregón,Agresión física,Perro,No especificado,Mujer,21-30,PAOT,En investigación,Presencial
MX-MA-01205,18/06/2022,2022,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Macho,Hombre,60+,PAOT,Recibido,Chat
MX-MA-01206,11/12/2024,2024,Querétaro,Municipio 13,Hacinamiento,Perro,Hembra,Mujer,21-30,PAOT,Concluido sin infracción,Presencial
MX-MA-01207,30/09/2024,2024,Ciudad de México,Álvaro Obregón,Maltrato en azotea,Perro,Hembra,Hombre,21-30,Consejo Ciudadano,Animal resguardado,Chat
MX-MA-01208,14/07/2022,2022,Nuevo León,Municipio 1,Hacinamiento,Perro,Hembra,Mujer,31-40,PAOT,Animal resguardado,Presencial
MX-MA-01209,12/06/2021,2021,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Macho,Mujer,31-40,PAOT,En investigación,Teléfono
MX-MA-01210,17/11/2025,2025,Ciudad de México,Iztacalco,Maltrato en azotea,Perro,Macho,Hombre,51-60,PROFEPA,Canalizado,Presencial
MX-MA-01211,07/09/2022,2022,Ciudad de México,Tlalpan,Peleas clandestinas,Perro,Macho,Mujer,31-40,Instituto de Bienestar Animal Estatal,Con sanción,Redes sociales
MX-MA-01212,05/10/2022,2022,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Hembra,Hombre,21-30,PAOT,Recibido,Teléfono
MX-MA-01213,19/01/2021,2021,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,Hembra,Mujer,21-30,PAOT,Concluido sin infracción,Teléfono
MX-MA-01214,12/11/2024,2024,Guanajuato,Municipio 13,Abandono,Perro,Macho,Hombre,31-40,PROFEPA,Canalizado,Presencial
MX-MA-01215,05/02/2024,2024,Estado de México,Municipio 11,Otro,Perro,Hembra,Mujer,21-30,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01216,01/05/2021,2021,Ciudad de México,Venustiano Carranza,Criadero clandestino,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Canalizado,Chat
MX-MA-01217,19/11/2020,2020,Ciudad de México,Álvaro Obregón,Hacinamiento,Perro,Macho,Mujer,41-50,PROFEPA,Recibido,Teléfono
MX-MA-01218,16/12/2024,2024,Estado de México,Municipio 2,Maltrato en azotea,Fauna silvestre,Hembra,Mujer,41-50,PAOT,Concluido sin infracción,Redes sociales
MX-MA-01219,28/05/2023,2023,Ciudad de México,Venustiano Carranza,Otro,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,En investigación,Presencial
MX-MA-01220,27/04/2021,2021,Hidalgo,Municipio 13,Hacinamiento,Perro,Macho,Mujer,60+,PAOT,En investigación,Teléfono
MX-MA-01221,16/02/2025,2025,Ciudad de México,Coyoacán,Animal amarrado,Gato,Macho,Mujer,60+,PROFEPA,Recibido,Chat
MX-MA-01222,11/08/2021,2021,Yucatán,Municipio 7,Maltrato en azotea,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,Con sanción,Correo electrónico
MX-MA-01223,20/02/2022,2022,Ciudad de México,Azcapotzalco,Agresión física,Perro,Hembra,Hombre,21-30,Instituto de Bienestar Animal Estatal,Canalizado,Redes sociales
MX-MA-01224,21/11/2025,2025,Ciudad de México,Iztapalapa,Animal amarrado,Perro,Hembra,Mujer,21-30,PAOT,Canalizado,Presencial
MX-MA-01225,27/12/2022,2022,Ciudad de México,Coyoacán,Otro,Perro,Hembra,Mujer,60+,PAOT,Canalizado,Chat
MX-MA-01226,21/02/2023,2023,Ciudad de México,Cuauhtémoc,Maltrato en azotea,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01227,16/08/2022,2022,Ciudad de México,Tlalpan,Animal amarrado,Perro,Macho,Mujer,51-60,Consejo Ciudadano,En investigación,Chat
MX-MA-01228,27/03/2021,2021,Guanajuato,Municipio 4,Agresión física,Perro,Hembra,Mujer,21-30,Consejo Ciudadano,Concluido sin infracción,Redes sociales
MX-MA-01229,22/12/2025,2025,Ciudad de México,Cuauhtémoc,Animal amarrado,Perro,Hembra,Mujer,60+,PAOT,Recibido,Teléfono
MX-MA-01230,03/06/2022,2022,Ciudad de México,Azcapotzalco,Animal amarrado,Perro,Macho,Hombre,31-40,PAOT,Recibido,Teléfono
MX-MA-01231,15/01/2025,2025,Ciudad de México,Tlalpan,Agresión física,Perro,Hembra,Hombre,18-20,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-01232,24/01/2021,2021,Ciudad de México,Venustiano Carranza,Maltrato en azotea,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Chat
MX-MA-01233,16/06/2021,2021,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Macho,Mujer,18-20,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-01234,29/01/2019,2019,Ciudad de México,Venustiano Carranza,Abandono,Conejo,No especificado,Mujer,41-50,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01235,31/05/2023,2023,Ciudad de México,Iztacalco,Animal amarrado,Ave de corral,Macho,Mujer,31-40,Consejo Ciudadano,Canalizado,Redes sociales
MX-MA-01236,03/07/2022,2022,Jalisco,Municipio 1,Otro,Perro,Macho,Mujer,31-40,PROFEPA,Concluido sin infracción,Presencial
MX-MA-01237,11/07/2025,2025,Ciudad de México,Tlalpan,Animal amarrado,Otro,Macho,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-01238,09/08/2022,2022,Ciudad de México,Tlalpan,Falta de alimento,Perro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Redes sociales
MX-MA-01239,16/03/2025,2025,Ciudad de México,Cuauhtémoc,Falta de alimento,Fauna silvestre,Hembra,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Correo electrónico
MX-MA-01240,06/05/2021,2021,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Macho,Mujer,31-40,PAOT,En investigación,Correo electrónico
MX-MA-01241,29/09/2025,2025,Ciudad de México,Iztapalapa,Falta de atención veterinaria,Perro,Hembra,Hombre,51-60,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01242,29/07/2024,2024,Ciudad de México,Iztapalapa,Abandono,Perro,Macho,Mujer,60+,PAOT,Canalizado,Teléfono
MX-MA-01243,16/10/2024,2024,Ciudad de México,Álvaro Obregón,Abandono,Perro,Hembra,Hombre,21-30,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01244,16/12/2025,2025,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Hembra,No especificado,41-50,PAOT,Animal resguardado,Redes sociales
MX-MA-01245,02/04/2024,2024,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Macho,Mujer,21-30,PAOT,Con sanción,Redes sociales
MX-MA-01246,29/03/2023,2023,Ciudad de México,Tlalpan,Hacinamiento,Perro,No especificado,Mujer,18-20,Instituto de Bienestar Animal Estatal,En investigación,Redes sociales
MX-MA-01247,31/03/2021,2021,Ciudad de México,Tlalpan,Agresión física,Perro,Macho,Mujer,41-50,PAOT,Recibido,Teléfono
MX-MA-01248,10/02/2019,2019,Jalisco,Municipio 2,Falta de alimento,Perro,Macho,Hombre,51-60,Consejo Ciudadano,Recibido,Teléfono
MX-MA-01249,09/11/2025,2025,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,No especificado,21-30,Instituto de Bienestar Animal Estatal,En investigación,Chat
MX-MA-01250,15/07/2023,2023,Ciudad de México,Benito Juárez,Falta de alimento,Perro,No especificado,Mujer,51-60,PAOT,Recibido,Chat
MX-MA-01251,13/11/2024,2024,Ciudad de México,Iztacalco,Falta de atención veterinaria,Perro,Macho,Mujer,51-60,PROFEPA,Canalizado,Redes sociales
MX-MA-01252,16/12/2022,2022,Estado de México,Municipio 4,Agresión física,Perro,Macho,Hombre,60+,PAOT,Con sanción,Chat
MX-MA-01253,04/05/2021,2021,Ciudad de México,Azcapotzalco,Agresión física,Perro,Macho,Mujer,21-30,PAOT,Concluido sin infracción,Teléfono
MX-MA-01254,12/09/2021,2021,Jalisco,Municipio 15,Agresión física,Perro,Hembra,Hombre,60+,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01255,25/10/2024,2024,Ciudad de México,Tlalpan,Otro,Gato,Macho,Hombre,31-40,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01256,15/03/2022,2022,Jalisco,Municipio 3,Criadero clandestino,Perro,Hembra,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-01257,29/04/2021,2021,Ciudad de México,Cuauhtémoc,Agresión física,Perro,No especificado,Mujer,18-20,PROFEPA,Con sanción,Teléfono
MX-MA-01258,25/08/2023,2023,Ciudad de México,Cuauhtémoc,Animal amarrado,Gato,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-01259,23/11/2019,2019,Ciudad de México,Benito Juárez,Agresión física,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Animal resguardado,Teléfono
MX-MA-01260,11/05/2023,2023,Ciudad de México,Álvaro Obregón,Abandono,Perro,Macho,Mujer,31-40,PAOT,Canalizado,Teléfono
MX-MA-01261,24/08/2021,2021,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Hombre,21-30,PROFEPA,Concluido sin infracción,Redes sociales
MX-MA-01262,10/05/2024,2024,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Hembra,Hombre,21-30,PROFEPA,Recibido,Teléfono
MX-MA-01263,08/12/2021,2021,Ciudad de México,Gustavo A. Madero,Hacinamiento,Perro,Macho,Hombre,41-50,PROFEPA,Canalizado,Redes sociales
MX-MA-01264,05/01/2022,2022,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,18-20,Fiscalía General de Justicia,En investigación,Redes sociales
MX-MA-01265,27/08/2019,2019,Hidalgo,Municipio 11,Agresión física,Perro,Hembra,Hombre,51-60,Consejo Ciudadano,Canalizado,Chat
MX-MA-01266,28/05/2019,2019,Ciudad de México,Álvaro Obregón,Peleas clandestinas,Conejo,Macho,Hombre,18-20,PAOT,Concluido sin infracción,Correo electrónico
MX-MA-01267,13/12/2022,2022,Ciudad de México,Iztapalapa,Peleas clandestinas,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01268,07/10/2022,2022,Ciudad de México,Tlalpan,Falta de alimento,Perro,Macho,Mujer,31-40,Brigada de Vigilancia Animal,Recibido,Redes sociales
MX-MA-01269,22/03/2023,2023,Jalisco,Municipio 8,Animal amarrado,Perro,Hembra,Mujer,31-40,PAOT,Recibido,Correo electrónico
MX-MA-01270,07/02/2021,2021,Querétaro,Municipio 11,Agresión física,Perro,No especificado,Hombre,31-40,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-01271,14/08/2024,2024,Guanajuato,Municipio 9,Agresión física,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01272,26/06/2025,2025,Veracruz,Municipio 2,Agresión física,Perro,No especificado,Hombre,60+,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01273,27/10/2024,2024,Jalisco,Municipio 5,Hacinamiento,Perro,Macho,Mujer,41-50,Instituto de Bienestar Animal Estatal,En investigación,Teléfono
MX-MA-01274,03/06/2019,2019,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Hembra,Mujer,18-20,PAOT,En investigación,Chat
MX-MA-01275,24/11/2022,2022,Ciudad de México,Venustiano Carranza,Otro,Perro,Hembra,Mujer,31-40,Fiscalía General de Justicia,Animal resguardado,Redes sociales
MX-MA-01276,06/08/2021,2021,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Hembra,Mujer,51-60,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01277,20/12/2021,2021,Ciudad de México,Benito Juárez,Otro,Perro,Macho,Mujer,21-30,PROFEPA,Recibido,Chat
MX-MA-01278,09/05/2025,2025,Ciudad de México,Álvaro Obregón,Agresión física,Perro,Macho,Mujer,18-20,Consejo Ciudadano,Canalizado,Redes sociales
MX-MA-01279,22/08/2021,2021,Estado de México,Municipio 8,Peleas clandestinas,Perro,Macho,Hombre,51-60,Brigada de Vigilancia Animal,Con sanción,Chat
MX-MA-01280,04/06/2023,2023,Guanajuato,Municipio 6,Animal amarrado,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Concluido sin infracción,Presencial
MX-MA-01281,12/04/2023,2023,Ciudad de México,Iztacalco,Falta de alimento,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Redes sociales
MX-MA-01282,15/07/2024,2024,Ciudad de México,Cuauhtémoc,Criadero clandestino,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01283,05/09/2023,2023,Ciudad de México,Benito Juárez,Animal amarrado,Otro,Macho,Mujer,21-30,Fiscalía General de Justicia,Concluido sin infracción,Chat
MX-MA-01284,24/02/2019,2019,Ciudad de México,Gustavo A. Madero,Falta de atención veterinaria,Perro,Macho,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-01285,02/05/2021,2021,Ciudad de México,Venustiano Carranza,Hacinamiento,Perro,Hembra,Mujer,21-30,PAOT,Concluido sin infracción,Chat
MX-MA-01286,15/07/2023,2023,Jalisco,Municipio 10,Abandono,Perro,Hembra,Hombre,31-40,PAOT,Con sanción,Correo electrónico
MX-MA-01287,19/10/2020,2020,Ciudad de México,Gustavo A. Madero,Hacinamiento,Conejo,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,Con sanción,Presencial
MX-MA-01288,03/07/2022,2022,Ciudad de México,Benito Juárez,Maltrato en azotea,Perro,Hembra,Hombre,21-30,PAOT,Canalizado,Chat
MX-MA-01289,22/10/2019,2019,Ciudad de México,Iztacalco,Falta de alimento,Conejo,Macho,No especificado,60+,PROFEPA,Canalizado,Teléfono
MX-MA-01290,01/06/2019,2019,Ciudad de México,Coyoacán,Falta de atención veterinaria,Otro,Hembra,Mujer,51-60,PAOT,Concluido sin infracción,Teléfono
MX-MA-01291,25/12/2022,2022,Ciudad de México,Coyoacán,Otro,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,Con sanción,Chat
MX-MA-01292,01/06/2021,2021,Veracruz,Municipio 6,Falta de alimento,Otro,Macho,Mujer,18-20,PAOT,Recibido,Teléfono
MX-MA-01293,12/01/2023,2023,Jalisco,Municipio 10,Falta de alimento,Perro,Hembra,Hombre,21-30,PAOT,Animal resguardado,Chat
MX-MA-01294,03/12/2024,2024,Ciudad de México,Venustiano Carranza,Maltrato en azotea,Perro,No especificado,Hombre,31-40,PROFEPA,En investigación,Teléfono
MX-MA-01295,21/07/2024,2024,Hidalgo,Municipio 12,Abandono,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01296,21/05/2021,2021,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,Macho,Hombre,60+,Instituto de Bienestar Animal Estatal,Con sanción,Teléfono
MX-MA-01297,05/01/2021,2021,Ciudad de México,Cuauhtémoc,Falta de alimento,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,En investigación,Correo electrónico
MX-MA-01298,17/10/2021,2021,Estado de México,Municipio 10,Hacinamiento,Perro,Macho,Hombre,31-40,Brigada de Vigilancia Animal,Canalizado,Redes sociales
MX-MA-01299,18/12/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Otro,Macho,Hombre,31-40,PAOT,Recibido,Teléfono
MX-MA-01300,26/01/2024,2024,Ciudad de México,Iztacalco,Abandono,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01301,07/11/2019,2019,Ciudad de México,Iztacalco,Peleas clandestinas,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,En investigación,Chat
MX-MA-01302,12/09/2025,2025,Ciudad de México,Azcapotzalco,Agresión física,Gato,No especificado,Mujer,31-40,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01303,27/05/2019,2019,Ciudad de México,Cuauhtémoc,Abandono,Ave de corral,Hembra,Mujer,21-30,PAOT,En investigación,Chat
MX-MA-01304,28/04/2023,2023,Querétaro,Municipio 1,Otro,Conejo,Hembra,Hombre,60+,Instituto de Bienestar Animal Estatal,Animal resguardado,Presencial
MX-MA-01305,06/11/2024,2024,Ciudad de México,Iztacalco,Maltrato en azotea,Perro,Hembra,Mujer,18-20,PAOT,Animal resguardado,Chat
